CARE,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000003 
D5A ,000002,000000 ,000000 ,000002 ,000008,000000 ,000000 ,000000 ,000008 ,000024,000597 
MICU,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000014,000267 
NIU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000008,000156 
SICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000007,000179 
PIC ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
D3B ,000001,000000 ,000000 ,000001 ,000001,000000 ,000000 ,000000 ,000001 ,000000,000082 
ICTU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESHP,000006,000000 ,000000 ,000006 ,000000,000000 ,000000 ,000000 ,000000 ,000002,000017 
SW5 ,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000030,000582 
SW6 ,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000030,000558 
SW7 ,000001,000000 ,000000 ,000001 ,000004,000000 ,000000 ,000001-,000003 ,000025,000494 
D6B ,000002,000000 ,000000 ,000002 ,000001,000000 ,000000 ,000000 ,000001 ,000039,000776 
D6A ,000001,000000 ,000000 ,000001 ,000004,000000 ,000000 ,000000 ,000004 ,000035,000646 
PPU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
NCCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000003,000067 
TOTL,000096,000000 ,000002-,000094 ,000075,000000 ,000002-,000003-,000070 ,000624,012589 
