C6-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
C6-B,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
C5-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S1  ,000002,000000 ,000000 ,000002 ,000004,000000 ,000000 ,000000 ,000004 ,000011,000043 
S2  ,000000,000000 ,000000 ,000000 ,000008,000000 ,000000 ,000000 ,000008 ,000021,000088 
S3  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S5  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
W3  ,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000022,000089 
W4  ,000000,000000 ,000000 ,000000 ,000008,000000 ,000000 ,000000 ,000008 ,000030,000116 
S3ON,000001,000000 ,000000 ,000001 ,000003,000000 ,000000 ,000000 ,000003 ,000019,000092 
S4  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESHD,000069,000000 ,000001-,000068 ,000003,000000 ,000001-,000000 ,000002 ,000022,000107 
ICUA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ICUB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ICUC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
PAHD,000005,000000 ,000000 ,000005 ,000000,000000 ,000000 ,000000 ,000000 ,000001,000004 
INCH,000002,000000 ,000001-,000001 ,000013,000000 ,000001-,000000 ,000012 ,000027,000101 
PICU,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000003,000018 
ADOL,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
LDRA,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000010,000032 
LDRB,000001,000000 ,000000 ,000001 ,000002,000000 ,000000 ,000000 ,000002 ,000007,000023 
LDRC,000002,000000 ,000000 ,000002 ,000001,000000 ,000000 ,000000 ,000001 ,000008,000038 
PCU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
WIN2,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000011,000041 
NICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000017,000070 
NCCN,000001,000000 ,000000 ,000001 ,000002,000000 ,000000 ,000000 ,000002 ,000010,000037 
APTU,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000026,000104 
S64 ,000001,000000 ,000000 ,000001 ,000004,000000 ,000000 ,000000 ,000004 ,000026,000112 
NURA,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000008,000030 
NURD,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000005,000026 
OBHD,000006,000000 ,000000 ,000006 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000001 
NURB,000000,000000 ,000000 ,000000 ,000003,000000 ,000000 ,000001-,000002 ,000001,000014 
NURC,000013,000000 ,000000 ,000013 ,000000,000000 ,000000 ,000000 ,000000 ,000003,000006 
SURA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
SWAP,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
DSTB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CHST,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000001 
DSTA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ENDO,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESS6,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESS2,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESCH,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
EDAU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S66 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CVCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CVIC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S15 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
HVCC,000005,000000 ,000000 ,000005 ,000000,000000 ,000000 ,000000 ,000000 ,000026,000087 
M5  ,000002,000000 ,000001-,000001 ,000006,000000 ,000001-,000000 ,000005 ,000025,000094 
M6  ,000000,000000 ,000000 ,000000 ,000005,000000 ,000000 ,000000 ,000005 ,000026,000103 
M7  ,000002,000000 ,000000 ,000002 ,000009,000000 ,000000 ,000000 ,000009 ,000030,000128 
