CARE,000006,000000 ,000000 ,000006 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000003 
D5A ,000001,000000 ,000000 ,000001 ,000014,000000 ,000000 ,000000 ,000014 ,000031,000470 
MICU,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000012,000202 
NIU ,000000,000000 ,000000 ,000000 ,000001,000000 ,000000 ,000000 ,000001 ,000004,000115 
SICU,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000007,000131 
PIC ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
D3B ,000001,000000 ,000000 ,000001 ,000001,000000 ,000000 ,000000 ,000001 ,000002,000075 
ICTU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESHP,000012,000000 ,000000 ,000012 ,000000,000000 ,000000 ,000000 ,000000 ,000002,000008 
SW5 ,000002,000000 ,000000 ,000002 ,000005,000000 ,000000 ,000000 ,000005 ,000028,000434 
SW6 ,000002,000000 ,000001-,000001 ,000008,000000 ,000001-,000000 ,000007 ,000027,000420 
SW7 ,000008,000000 ,000000 ,000008 ,000008,000000 ,000000 ,000000 ,000008 ,000023,000369 
D6B ,000003,000000 ,000000 ,000003 ,000007,000000 ,000000 ,000000 ,000007 ,000038,000579 
D6A ,000000,000000 ,000000 ,000000 ,000009,000000 ,000000 ,000000 ,000009 ,000032,000491 
PPU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
NCCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000004,000054 
TOTL,000148,000000 ,000003-,000145 ,000175,000000 ,000003-,000002-,000170 ,000624,009442 
