C6-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
C6-B,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
C5-A,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S1  ,000002,000000 ,000000 ,000002 ,000002,000000 ,000000 ,000000 ,000002 ,000011,000085 
S2  ,000002,000000 ,000000 ,000002 ,000008,000000 ,000000 ,000000 ,000008 ,000022,000173 
S3  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S5  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
W3  ,000002,000000 ,000000 ,000002 ,000005,000000 ,000000 ,000000 ,000005 ,000023,000177 
W4  ,000000,000000 ,000000 ,000000 ,000006,000000 ,000000 ,000000 ,000006 ,000028,000231 
S3ON,000001,000000 ,000000 ,000001 ,000003,000000 ,000000 ,000000 ,000003 ,000018,000160 
S4  ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESHD,000081,000000 ,000001-,000080 ,000008,000000 ,000001-,000000 ,000007 ,000038,000206 
ICUA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ICUB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ICUC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CICU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
PAHD,000009,000000 ,000000 ,000009 ,000000,000000 ,000000 ,000000 ,000000 ,000001,000009 
INCH,000001,000000 ,000001-,000000 ,000009,000000 ,000001-,000000 ,000008 ,000027,000185 
PICU,000001,000000 ,000000 ,000001 ,000000,000000 ,000000 ,000000 ,000000 ,000006,000036 
ADOL,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
LDRA,000000,000000 ,000000 ,000000 ,000010,000000 ,000000 ,000000 ,000010 ,000004,000064 
LDRB,000002,000000 ,000000 ,000002 ,000001,000000 ,000000 ,000000 ,000001 ,000011,000063 
LDRC,000003,000000 ,000000 ,000003 ,000002,000000 ,000000 ,000000 ,000002 ,000006,000068 
PCU ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
WIN2,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000014,000092 
NICU,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000016,000142 
NCCN,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000012,000071 
APTU,000000,000000 ,000000 ,000000 ,000005,000000 ,000000 ,000000 ,000005 ,000026,000208 
S64 ,000001,000000 ,000000 ,000001 ,000004,000000 ,000000 ,000000 ,000004 ,000026,000216 
NURA,000000,000000 ,000000 ,000000 ,000009,000000 ,000000 ,000000 ,000009 ,000004,000058 
NURD,000000,000000 ,000000 ,000000 ,000003,000000 ,000000 ,000000 ,000003 ,000007,000059 
OBHD,000008,000000 ,000000 ,000008 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000001 
NURB,000001,000000 ,000000 ,000001 ,000001,000000 ,000000 ,000000 ,000001 ,000004,000033 
NURC,000010,000000 ,000000 ,000010 ,000000,000000 ,000000 ,000000 ,000000 ,000002,000013 
SURA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
SWAP,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
DSTB,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CHST,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000001 
DSTA,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ENDO,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESS6,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESS2,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
ESCH,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
EDAU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S66 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CVCU,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
CVIC,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
S15 ,000000,000000 ,000000 ,000000 ,000000,000000 ,000000 ,000000 ,000000 ,000000,000000 
HVCC,000000,000000 ,000000 ,000000 ,000002,000000 ,000000 ,000000 ,000002 ,000025,000173 
M5  ,000003,000000 ,000000 ,000003 ,000009,000000 ,000000 ,000000 ,000009 ,000024,000185 
M6  ,000002,000000 ,000000 ,000002 ,000002,000000 ,000000 ,000000 ,000002 ,000033,000223 
M7  ,000000,000000 ,000000 ,000000 ,000004,000000 ,000000 ,000000 ,000004 ,000034,000261 
